primitive,stage,split,device,physical_coordinate,input_code,ideal_variable,sample_count,mean,variance,miss_rate,multiple_spike_rate,saturation_rate
phi-np,dynamic,calibration,6,130,21.0,21.0,128,1.3307812500000036e-05,4.920034251969038e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,22.0,22.0,128,1.3028000000000035e-05,3.01193070866151e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,23.0,23.0,128,1.2624937500000037e-05,1.3155438976377934e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,24.0,24.0,128,1.2519812500000036e-05,4.7834169291343703e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,25.0,25.0,128,1.2273187500000036e-05,3.144878346456755e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,26.0,26.0,128,1.1999437500000035e-05,2.82770984251963e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,27.0,27.0,128,1.1879437500000038e-05,4.7558736220469276e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,28.0,28.0,128,1.1592875000000038e-05,3.6829968503938683e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,29.0,29.0,128,1.1523750000000035e-05,4.1880125984254674e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,30.0,30.0,128,1.1267312500000038e-05,4.905375984252444e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,6,130,31.0,31.0,128,1.1111000000000036e-05,4.792541732283589e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,0.0,0.0,128,1.771475000000004e-05,8.211092913385856e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,1.0,1.0,128,1.7637625000000038e-05,9.592577952756475e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,2.0,2.0,128,1.7461750000000037e-05,1.5158116535432838e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,3.0,3.0,128,1.6939875000000036e-05,1.1804722834646082e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,4.0,4.0,128,1.6699000000000034e-05,1.0280012598425511e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,5.0,5.0,128,1.6454500000000037e-05,1.0179905511811285e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,6.0,6.0,128,1.610968750000004e-05,8.549004330708941e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,7.0,7.0,128,1.5775000000000038e-05,1.10468031496061e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,8.0,8.0,128,1.5486250000000038e-05,1.0254809448819345e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,9.0,9.0,128,1.5355812500000038e-05,1.2996330314960564e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,10.0,10.0,128,1.4940000000000037e-05,8.206009448819073e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,11.0,11.0,128,1.4612687500000038e-05,1.179439645669285e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,12.0,12.0,128,1.4474875000000038e-05,8.498165354330866e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,13.0,13.0,128,1.4385500000000035e-05,8.986885039370275e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,14.0,14.0,128,1.4279625000000037e-05,9.568640944881849e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,15.0,15.0,128,1.3853375000000037e-05,8.397214173228656e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,16.0,16.0,128,1.3454062500000035e-05,1.1249360236220458e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,17.0,17.0,128,1.3424125000000033e-05,9.647267716535032e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,18.0,18.0,128,1.3406562500000038e-05,5.85599330708687e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,19.0,19.0,128,1.3116625000000038e-05,9.75769291338593e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,20.0,20.0,128,1.2864562500000037e-05,8.038015354330645e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,21.0,21.0,128,1.2706312500000037e-05,6.68897283464585e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,22.0,22.0,128,1.2702750000000037e-05,6.135577952755742e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,23.0,23.0,128,1.2352375000000036e-05,1.1008792125984085e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,24.0,24.0,128,1.2078875000000036e-05,9.880766929134623e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,25.0,25.0,128,1.2046437500000037e-05,8.49456968503961e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,26.0,26.0,128,1.1674562500000036e-05,7.954135039370531e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,27.0,27.0,128,1.1563250000000037e-05,8.272170078740714e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,28.0,28.0,128,1.1382062500000037e-05,9.980144488189471e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,29.0,29.0,128,1.1115500000000036e-05,6.55760629921301e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,30.0,30.0,128,1.0834625000000035e-05,9.29250866141814e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,7,128,31.0,31.0,128,1.0715437500000037e-05,8.785404330709398e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,0.0,0.0,128,1.8526875000000036e-05,5.024829921259813e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,1.0,1.0,128,1.8801125000000034e-05,4.9549842519682074e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,2.0,2.0,128,1.8431687500000035e-05,6.995694094488762e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,3.0,3.0,128,1.8209562500000037e-05,5.08412559055106e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,4.0,4.0,128,1.797537500000004e-05,6.119368503936718e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,5.0,5.0,128,1.764287500000004e-05,5.181957480314947e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,6.0,6.0,128,1.7390500000000036e-05,5.662412598425333e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,7.0,7.0,128,1.7178875000000035e-05,6.460949606299157e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,8.0,8.0,128,1.6581187500000033e-05,6.924053149606622e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,9.0,9.0,128,1.6275000000000036e-05,4.73640314960627e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,10.0,10.0,128,1.595193750000004e-05,4.584264173228412e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,11.0,11.0,128,1.5828250000000036e-05,5.264321259842416e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,12.0,12.0,128,1.5789312500000036e-05,7.071171259842565e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,13.0,13.0,128,1.5632312500000038e-05,3.1586169291336186e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,14.0,14.0,128,1.5460187500000038e-05,4.12099173228318e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,15.0,15.0,128,1.5302062500000035e-05,3.418783858267369e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,16.0,16.0,128,1.4936250000000035e-05,4.1392314960627416e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,17.0,17.0,128,1.4773125000000035e-05,3.739185826771482e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,18.0,18.0,128,1.4394875000000037e-05,2.8316960629919567e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,19.0,19.0,128,1.4372687500000037e-05,4.5041413385823874e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,20.0,20.0,128,1.4159750000000038e-05,2.8747527559056675e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,21.0,21.0,128,1.4008437500000036e-05,2.952698818897239e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,22.0,22.0,128,1.3709250000000038e-05,4.787244094488148e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,23.0,23.0,128,1.3547500000000036e-05,2.709341732283665e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,24.0,24.0,128,1.3325437500000036e-05,2.176295669291455e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,25.0,25.0,128,1.3011437500000035e-05,4.16006889763792e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,26.0,26.0,128,1.2837562500000035e-05,2.812125590551598e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,27.0,27.0,128,1.2747500000000037e-05,4.2321385826770455e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,28.0,28.0,128,1.2542562500000039e-05,5.2480437007872994e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,29.0,29.0,128,1.2475312500000039e-05,2.8515303149605194e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,30.0,30.0,128,1.2257000000000035e-05,3.9755590551182104e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,8,273,31.0,31.0,128,1.2063312500000035e-05,4.3327523622048045e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,0.0,0.0,128,1.7384125000000037e-05,9.139903937008377e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,1.0,1.0,128,1.7301562500000035e-05,1.1516024803149758e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,2.0,2.0,128,1.707231250000004e-05,1.3497187007874193e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,3.0,3.0,128,1.6811312500000038e-05,9.918642125984327e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,4.0,4.0,128,1.6455687500000035e-05,7.212286220472924e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,5.0,5.0,128,1.626093750000004e-05,8.532875196850615e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,6.0,6.0,128,1.5934187500000037e-05,1.507942952755909e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,7.0,7.0,128,1.5595750000000034e-05,1.6049077165354947e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,8.0,8.0,128,1.5400312500000034e-05,5.5448594488192794e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,9.0,9.0,128,1.5193562500000038e-05,8.745227952756143e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,10.0,10.0,128,1.4868812500000037e-05,9.499851574803605e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,11.0,11.0,128,1.4840687500000038e-05,4.078667322834795e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,12.0,12.0,128,1.4542000000000035e-05,5.838513385826993e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,13.0,13.0,128,1.4391875000000036e-05,6.267966929133857e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,14.0,14.0,128,1.4220687500000036e-05,1.099152401574794e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,15.0,15.0,128,1.4182812500000037e-05,1.393537913385878e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,16.0,16.0,128,1.4160750000000034e-05,5.631036220472862e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,17.0,17.0,128,1.4007750000000039e-05,5.5784755905515415e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,18.0,18.0,128,1.3708375000000035e-05,4.3721433070865296e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,19.0,19.0,128,1.3435750000000035e-05,5.494318110236574e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,20.0,20.0,128,1.3186812500000035e-05,4.245930314960613e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,21.0,21.0,128,1.3010375000000036e-05,4.5011007874012953e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,22.0,22.0,128,1.2771687500000038e-05,5.107391732283529e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,23.0,23.0,128,1.2498625000000035e-05,1.126713543307088e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,24.0,24.0,128,1.2277937500000036e-05,4.612862598425794e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,25.0,25.0,128,1.2173437500000036e-05,6.324402755905884e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,26.0,26.0,128,1.1459437500000036e-05,4.712170669291503e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,27.0,27.0,128,1.1071562500000036e-05,3.0225769685041435e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,28.0,28.0,128,1.0795562500000037e-05,2.4976711417325315e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,29.0,29.0,128,1.0616125000000034e-05,4.667474488189298e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,30.0,30.0,128,1.0400375000000035e-05,2.965335275590845e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,9,261,31.0,31.0,128,1.0034625000000034e-05,4.647509763779848e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,0.0,0.0,128,1.6170500000000038e-05,8.308384251968364e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,1.0,1.0,128,1.6198687500000038e-05,5.139731889764004e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,2.0,2.0,128,1.591856250000004e-05,5.830897244094331e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,3.0,3.0,128,1.5791875000000036e-05,7.047859842519306e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,4.0,4.0,128,1.5564812500000035e-05,4.369067322834862e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,5.0,5.0,128,1.5528437500000035e-05,6.026412204724654e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,6.0,6.0,128,1.5123812500000036e-05,6.091284645669644e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,7.0,7.0,128,1.4791000000000037e-05,7.157618897637626e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,8.0,8.0,128,1.4801562500000035e-05,6.133624803149761e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,9.0,9.0,128,1.4524125000000034e-05,4.6288614173227513e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,10.0,10.0,128,1.4171812500000035e-05,5.99422637795255e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,11.0,11.0,128,1.3903687500000037e-05,7.606566535433315e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,12.0,12.0,128,1.3856875000000035e-05,5.905459842519366e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,13.0,13.0,128,1.3901187500000035e-05,4.3735271653545143e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,14.0,14.0,128,1.3669937500000036e-05,4.787023228346702e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,15.0,15.0,128,1.3506312500000038e-05,5.340437401574753e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,16.0,16.0,128,1.3499812500000037e-05,4.9992531496060263e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,17.0,17.0,128,1.3269250000000036e-05,9.814822047244362e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,18.0,18.0,128,1.3071375000000035e-05,6.158272440944839e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,19.0,19.0,128,1.2990500000000034e-05,3.237467716535215e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,20.0,20.0,128,1.2649562500000036e-05,6.463602755905521e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,21.0,21.0,128,1.2529562500000037e-05,7.184837401574706e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,22.0,22.0,128,1.2266625000000038e-05,6.16729291338637e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,23.0,23.0,128,1.2173750000000039e-05,7.752560629921501e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,24.0,24.0,128,1.2081187500000037e-05,9.750686220473126e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,25.0,25.0,128,1.1782125000000036e-05,7.489661417323044e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,26.0,26.0,128,1.1831500000000036e-05,7.92398110236276e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,27.0,27.0,128,1.1702437500000036e-05,5.2551618110236906e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,28.0,28.0,128,1.1490500000000035e-05,1.0450418897638299e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,29.0,29.0,128,1.1239437500000038e-05,1.2656396456693988e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,30.0,30.0,128,1.1176312500000038e-05,1.2523278346457657e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,10,262,31.0,31.0,128,1.0966937500000036e-05,1.1690872047244618e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,0.0,0.0,128,1.6437875000000033e-05,2.6595259842519587e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,1.0,1.0,128,1.6375437500000032e-05,2.3736625984252714e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,2.0,2.0,128,1.6272312500000038e-05,3.908172834645643e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,3.0,3.0,128,1.6133125000000035e-05,4.668244094488321e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,4.0,4.0,128,1.629300000000004e-05,3.169965354330922e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,5.0,5.0,128,1.5990000000000035e-05,3.201713385826756e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,6.0,6.0,128,1.5573625000000035e-05,3.5030031496066646e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,7.0,7.0,128,1.5562437500000042e-05,3.361114566929252e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,8.0,8.0,128,1.5375875000000035e-05,4.0273622047246015e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,9.0,9.0,128,1.515837500000004e-05,3.17010236220508e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,10.0,10.0,128,1.4956750000000036e-05,3.2471118110236515e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,11.0,11.0,128,1.4700000000000037e-05,3.4362456692915544e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,12.0,12.0,128,1.4200437500000034e-05,6.269612204724676e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,13.0,13.0,128,1.4220687500000036e-05,2.4346736220473202e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,14.0,14.0,128,1.4080312500000034e-05,4.598163385827061e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,15.0,15.0,128,1.3980750000000034e-05,3.381562204724769e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,16.0,16.0,128,1.3811812500000037e-05,4.8430326771657187e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,17.0,17.0,128,1.3468187500000037e-05,4.578868897638428e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,18.0,18.0,128,1.3228625000000038e-05,5.590335433071432e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,19.0,19.0,128,1.3148437500000034e-05,7.019924015748517e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,20.0,20.0,128,1.2853312500000036e-05,9.433426377953171e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,21.0,21.0,128,1.2758062500000035e-05,7.222500393701601e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,22.0,22.0,128,1.2605250000000037e-05,7.315697637795557e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,23.0,23.0,128,1.2178375000000037e-05,4.180544094488352e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,24.0,24.0,128,1.2053000000000035e-05,2.2392037795277153e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,25.0,25.0,128,1.1867250000000034e-05,2.226650078740311e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,26.0,26.0,128,1.1632312500000035e-05,2.49472405511833e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,27.0,27.0,128,1.1683312500000035e-05,1.7613256299214267e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,28.0,28.0,128,1.1254750000000037e-05,3.2155357480317496e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,29.0,29.0,128,1.0705812500000035e-05,4.850788937008209e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,30.0,30.0,128,1.0903937500000037e-05,2.9888453149608924e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,11,274,31.0,31.0,128,1.0837312500000039e-05,2.4459013779529727e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,0.0,0.0,128,1.8226625000000035e-05,1.151144409448906e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,1.0,1.0,128,1.8277250000000036e-05,1.0301625196851056e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,2.0,2.0,128,1.7579000000000036e-05,7.997278740157423e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,3.0,3.0,128,1.7245437500000036e-05,9.383401181102571e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,4.0,4.0,128,1.7288937500000036e-05,1.218908937007887e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,5.0,5.0,128,1.6892375000000033e-05,9.463418897637921e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,6.0,6.0,128,1.6332750000000038e-05,2.4462859842520047e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,7.0,7.0,128,1.6257437500000034e-05,8.122298818897909e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,8.0,8.0,128,1.593606250000004e-05,1.2684749212598912e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,9.0,9.0,128,1.545406250000004e-05,1.445006574803182e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,10.0,10.0,128,1.4943750000000035e-05,2.0591363779528665e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,11.0,11.0,128,1.5020562500000038e-05,6.590960236221142e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,12.0,12.0,128,1.4685625000000036e-05,7.372231496063365e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,13.0,13.0,128,1.434900000000004e-05,1.7037908661418088e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,14.0,14.0,128,1.4407250000000037e-05,1.674234330708693e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,15.0,15.0,128,1.4298250000000039e-05,9.076503937008369e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,16.0,16.0,128,1.3608750000000036e-05,1.4520485039370528e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,17.0,17.0,128,1.3620250000000036e-05,9.645751181102545e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,18.0,18.0,128,1.3465500000000036e-05,1.3451565354331515e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,19.0,19.0,128,1.2759312500000036e-05,1.3585438976378953e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,20.0,20.0,128,1.2630812500000036e-05,2.3140191732284394e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,21.0,21.0,128,1.2624562500000036e-05,1.6199577559056066e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,22.0,22.0,128,1.2303000000000038e-05,1.5424000000001228e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,23.0,23.0,128,1.2311062500000038e-05,9.927218503937712e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,24.0,24.0,128,1.1942125000000033e-05,1.1578102362205455e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,25.0,25.0,128,1.1848687500000037e-05,1.2257564960630503e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,26.0,26.0,128,1.1418750000000034e-05,1.259191811023688e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,27.0,27.0,128,1.0883812500000035e-05,1.663304212598558e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,28.0,28.0,128,1.0886312500000036e-05,3.2050157086615136e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,29.0,29.0,128,1.0933562500000036e-05,1.4212894094489402e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,30.0,30.0,128,1.0651562500000034e-05,1.6193694094489079e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,12,390,31.0,31.0,128,1.0477500000000036e-05,2.1827905511811727e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,0.0,0.0,128,2.1757187500000035e-05,7.669779133858241e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,1.0,1.0,128,2.1705875000000037e-05,1.538363307086706e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,2.0,2.0,128,2.124875000000004e-05,8.45268031496122e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,3.0,3.0,128,2.083756250000004e-05,1.0575779133858e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,4.0,4.0,128,2.045893750000004e-05,1.2015760236221045e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,5.0,5.0,128,2.002850000000004e-05,9.810519685039486e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,6.0,6.0,128,1.964343750000004e-05,9.801946062992183e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,7.0,7.0,128,1.9296125000000035e-05,1.153431023622078e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,8.0,8.0,128,1.885631250000004e-05,8.935851574802677e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,9.0,9.0,128,1.8440937500000035e-05,7.247079921260336e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,10.0,10.0,128,1.8007437500000036e-05,7.126594881889591e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,11.0,11.0,128,1.7634562500000037e-05,9.252377559055234e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,12.0,12.0,128,1.7168750000000038e-05,5.4620157480319415e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,13.0,13.0,128,1.6939812500000038e-05,1.1653842125984945e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,14.0,14.0,128,1.6506875000000035e-05,1.0792792125984285e-13,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,15.0,15.0,128,1.647668750000004e-05,9.077772834646031e-14,0.0,0.0,0.0
phi-np,dynamic,calibration,13,386,16.0,16.0,128,1.595687500000004e-05,8.543469291339147e-14,0.0,0.0,0.0
